chrom_start_end	Annotation
chr5_84390400_84500400	15_Quies
chr5_37355200_37357000	4_Tx
chr11_73181600_73197800	15_Quies
chr3_17183800_17185800	14_ReprPCWk
chr6_142277200_142315400	15_Quies
chr1_176815400_176816600	7_Enh
chr6_2886600_2886800	7_Enh
chr6_105850000_105851800	1_TssA
chr1_24100800_24102000	7_Enh
chr20_44878600_44896200	14_ReprPCWk
chr19_53696800_53697200	2_TssAFlnk
chr7_77396000_77398000	5_TxWk
chr17_28848600_28849600	4_Tx
chr2_55165800_55172600	15_Quies
chr1_11092000_11105600	14_ReprPCWk
chr1_245330800_245331400	13_ReprPC
chr3_122187000_122187600	7_Enh
chr12_12871800_12874000	3_TxFlnk
chr7_12644000_12644400	8_ZNF/Rpts
chr19_9732400_9732800	2_TssAFlnk
chr2_122353600_122353800	2_TssAFlnk
chr6_26440200_26440400	2_TssAFlnk
chr4_160077800_160079000	7_Enh
chr11_5520200_5526400	3_TxFlnk
chr2_24345200_24345400	7_Enh
chr17_80899800_80901000	4_Tx
chr14_69273200_69274400	7_Enh
chr7_76188600_76190000	6_EnhG
chr16_4166200_4166800	1_TssA
chr3_146235400_146236400	7_Enh
chr3_127673800_127674800	7_Enh
chr20_62862800_62863000	14_ReprPCWk
chr2_126225400_126273800	15_Quies
chr13_111577400_111578200	5_TxWk
chr18_19773200_19773600	7_Enh
chr11_75899600_75903800	15_Quies
chr19_7860000_7861600	7_Enh
chr14_70046400_70047400	7_Enh
chr13_45137000_45137800	7_Enh
chr18_33490200_33493000	14_ReprPCWk
chr6_83741600_83743600	9_Het
chr5_64236200_64242800	15_Quies
chr12_92937800_92938600	7_Enh
chr12_117319800_117321000	13_ReprPC
chr15_41803400_41804800	5_TxWk
chr18_55929400_55929800	5_TxWk
chr16_75458000_75458200	6_EnhG
chr4_14625000_14626000	9_Het
chr3_48129200_48131400	1_TssA
chr2_99226400_99228000	6_EnhG
chrX_69372200_69386800	5_TxWk
chr7_149525200_149529800	14_ReprPCWk
chr1_32946600_32950000	14_ReprPCWk
chr2_187243600_187244200	7_Enh
chr22_18112600_18112800	7_Enh
chr8_91647600_91649000	5_TxWk
chr6_168256000_168256800	2_TssAFlnk
chr3_44510200_44511000	3_TxFlnk
chr19_24014800_24016600	9_Het
chr9_114224600_114225400	5_TxWk
chr3_25686800_25687200	4_Tx
chr1_235669800_235675000	5_TxWk
chr1_16347800_16348000	7_Enh
chr14_68740800_68742800	7_Enh
chr3_136063400_136080200	15_Quies
chr14_69246400_69246800	2_TssAFlnk
chr11_451000_451800	2_TssAFlnk
chrX_102472800_102473800	7_Enh
chr16_87295000_87312800	15_Quies
chr16_88971200_88971400	6_EnhG
chr2_10215800_10216800	13_ReprPC
chr4_38607800_38609200	7_Enh
chr7_128152000_128153200	7_Enh
chr11_60683000_60683600	6_EnhG
chr1_154594200_154596000	6_EnhG
chr2_55956000_55960200	14_ReprPCWk
chr3_128969200_128969800	3_TxFlnk
chr6_36445200_36445800	7_Enh
chr6_44096200_44096800	2_TssAFlnk
chr7_24953200_24955000	7_Enh
chr5_95276600_95276800	2_TssAFlnk
chr12_102875000_102877000	5_TxWk
chr3_43545200_43546800	5_TxWk
chr1_46826200_46831600	4_Tx
chr22_21397200_21397400	7_Enh
chr2_47139400_47140200	6_EnhG
chr2_26763600_26774000	14_ReprPCWk
chr2_173903000_173908400	14_ReprPCWk
chr3_12685000_12685200	7_Enh
chr11_20459600_20460800	4_Tx
chr9_114693400_114697400	4_Tx
chr4_56481000_56483400	6_EnhG
chr3_183876600_183877400	5_TxWk
chr3_157163600_157163800	7_Enh
chr18_33078000_33078400	2_TssAFlnk
chr16_83869400_83870200	7_Enh
chr19_5721200_5721600	7_Enh
chr6_119238000_119245600	4_Tx
chr17_77840200_77861800	14_ReprPCWk
chr19_18359600_18362600	5_TxWk
chr1_212379800_212382400	5_TxWk
chr3_602800_700600	15_Quies
chr22_41764400_41765600	5_TxWk
chr4_115514600_115516800	7_Enh
chr1_117299200_117300400	7_Enh
chr5_61729200_61729400	2_TssAFlnk
chr2_75928400_75930600	5_TxWk
chr1_85086800_85087400	7_Enh
chr19_9775600_9776600	4_Tx
chr1_32667200_32668000	2_TssAFlnk
chr10_7442200_7443800	7_Enh
chr7_102969800_102971600	5_TxWk
chr20_2873000_2874000	6_EnhG
chr6_31715000_31718600	6_EnhG
chr2_33127400_33128200	5_TxWk
chr6_5005200_5007800	5_TxWk
chr2_128052800_128053000	7_Enh
chr1_181877800_181878800	7_Enh
chr11_120365400_120365600	7_Enh
chr4_140605000_140605400	5_TxWk
chr10_81955000_81955800	4_Tx
chr2_6532600_6533200	9_Het
chr1_87900000_87902800	7_Enh
chr9_124245200_124246200	7_Enh
chr9_100807000_100807400	7_Enh
chr1_151791400_151795000	14_ReprPCWk
chr21_45276000_45276200	7_Enh
chr20_56151600_56157600	7_Enh
chr1_26758600_26759400	1_TssA
chr22_17640400_17640600	2_TssAFlnk
chr4_54976000_54978400	14_ReprPCWk
chr4_55524000_55525400	1_TssA
chr3_125211000_125212000	6_EnhG
chr2_9241000_9243000	5_TxWk
chr2_196435600_196436800	5_TxWk
chr2_231289000_231290400	5_TxWk
chr6_107309200_107318800	15_Quies
chr2_78624600_78634000	15_Quies
chr1_15143400_15143600	7_Enh
chr1_42793800_42794000	7_Enh
chr17_74566000_74567000	7_Enh
chr1_244876400_244889600	14_ReprPCWk
chr4_73935800_73936400	2_TssAFlnk
chr15_41222400_41223400	2_TssAFlnk
chr8_17787600_17792200	5_TxWk
chr3_10141800_10142800	5_TxWk
chr2_129456600_129491200	15_Quies
chr4_9785400_9846200	15_Quies
chr10_101249000_101273400	15_Quies
chr11_75988600_75991600	13_ReprPC
chr19_52201800_52203200	6_EnhG
chr20_25839400_25839600	7_Enh
chr2_37797000_37797200	7_Enh
chr6_13290000_13290400	7_Enh
chr6_44421800_44422200	7_Enh
chr6_140147400_140148200	7_Enh
chr11_130109800_130130000	5_TxWk
chr11_26739000_26840800	15_Quies
chr7_75648000_75648400	4_Tx
chr7_157886800_157892400	14_ReprPCWk
chr8_101981200_101981800	7_Enh
chr21_15953800_15954200	1_TssA
chr7_123120800_123137000	15_Quies
chr1_202312200_202317000	5_TxWk
chr2_241997000_242010200	14_ReprPCWk
chr17_26409600_26418800	5_TxWk
chrX_117652200_117654200	7_Enh
chr16_5086800_5091800	14_ReprPCWk
chr4_84279600_84282800	5_TxWk
chr11_102188600_102188800	7_Enh
chr1_76159800_76160200	7_Enh
chr7_106373400_106376800	5_TxWk
chr16_29752400_29776600	15_Quies
chr6_15067600_15067800	7_Enh
chr19_35224600_35226200	1_TssA
chr21_38670000_38670600	12_EnhBiv
chr16_56522200_56537800	5_TxWk
chr7_100809000_100809600	2_TssAFlnk
chr10_111985000_111985200	2_TssAFlnk
chr15_73980600_73981000	7_Enh
chr15_40882000_40882600	1_TssA
chr2_220289600_220293200	5_TxWk
chr3_48973800_48974600	5_TxWk
chr18_6678800_6681000	5_TxWk
chr3_93688800_93689000	7_Enh
chr8_23335800_23339000	5_TxWk
chr10_835800_836000	7_Enh
chr12_54392000_54392800	7_Enh
chr2_127932600_127936000	13_ReprPC
chrX_150214600_150250400	15_Quies
chr4_11752200_11752400	9_Het
chr7_140361600_140361800	12_EnhBiv
chr5_137355200_137359800	5_TxWk
chr14_64870600_64872600	4_Tx
chr6_153628400_153628600	9_Het
chr5_122380000_122410800	15_Quies
chr16_89491600_89492600	6_EnhG
chr2_28789200_28789400	2_TssAFlnk
chr5_157249200_157249600	9_Het
chr15_39745600_39746000	7_Enh
chr19_8445200_8445400	7_Enh
chr8_103540600_103541000	2_TssAFlnk
chr4_2138000_2164800	14_ReprPCWk
chr11_33721800_33722600	1_TssA
chr11_124639400_124640600	7_Enh
chr11_118864600_118867000	5_TxWk
chr18_9010200_9013600	7_Enh
chr19_47835800_47836600	5_TxWk
chr8_97252800_97258000	4_Tx
chr19_58837000_58837600	2_TssAFlnk
chr15_99931400_99932600	9_Het
chr17_66950400_66950600	2_TssAFlnk
chr17_48727000_48734400	15_Quies
chr16_30640600_30640800	7_Enh
chr16_14384000_14384400	9_Het
chr14_100149200_100149600	2_TssAFlnk
chr13_47251200_47262000	5_TxWk
chr2_3525800_3526200	5_TxWk
chr6_160992000_160992600	7_Enh
chr5_172759200_172759400	2_TssAFlnk
chr20_43822200_43880800	15_Quies
chr16_88376400_88377600	9_Het
chr15_90123200_90123400	6_EnhG
chr6_16362400_16363600	14_ReprPCWk
chr7_35945200_36005600	15_Quies
chr20_57331000_57331800	13_ReprPC
chr10_134203000_134203200	7_Enh
chr19_9895200_9895600	7_Enh
chr12_3692800_3706400	15_Quies
chr6_28049800_28051200	5_TxWk
chr8_22857400_22858000	2_TssAFlnk
chr12_125061000_125062000	9_Het
chr17_19151600_19151800	7_Enh
chr14_57022200_57022600	15_Quies
chr6_82647600_82647800	1_TssA
chr1_24497400_24512000	14_ReprPCWk
chr11_46007200_46010200	5_TxWk
chr19_10589400_10589600	2_TssAFlnk
chr10_14922200_14922800	3_TxFlnk
chr4_108919400_108920600	6_EnhG
chr18_45985600_46040600	15_Quies
chr1_43527000_43528400	7_Enh
chr2_74068600_74069000	7_Enh
chr17_35492600_35493000	5_TxWk
chr21_30719800_30721000	6_EnhG
chr1_162579600_162583400	5_TxWk
chr19_261600_266800	14_ReprPCWk
chr9_37202400_37205600	4_Tx
chr1_7934800_7945800	14_ReprPCWk
chrX_41113000_41113400	1_TssA
chrX_1033800_1035000	7_Enh
chr7_148778000_148778200	9_Het
chr7_99747000_99747400	2_TssAFlnk
chr17_43200000_43203200	7_Enh
chr11_64216000_64216200	12_EnhBiv
chr1_33646000_33646200	7_Enh
chr16_5146400_5146600	7_Enh
chr8_94554800_94555200	7_Enh
chr19_49259600_49263800	5_TxWk
chr7_91573000_91575400	5_TxWk
chr5_134364600_134366400	4_Tx
chr18_34411600_34411800	7_Enh
chr6_47490200_47494000	5_TxWk
chr2_187013600_187027000	15_Quies
chr21_38229400_38229800	7_Enh
chr1_171447400_171453800	5_TxWk
chr16_85211400_85214400	5_TxWk
chr19_12088400_12091200	9_Het
chr6_83870400_83876400	5_TxWk
chr1_182583200_182583400	12_EnhBiv
chr11_19261000_19263600	1_TssA
chr2_26947600_26948400	7_Enh
chr15_91497200_91497800	7_Enh
chr6_13703800_13706600	6_EnhG
chr6_10586000_10588000	14_ReprPCWk
chr11_9556800_9557000	7_Enh
chr15_31220800_31221600	4_Tx
chr17_21904000_21904400	11_BivFlnk
chr8_61823000_61823200	12_EnhBiv
chr10_135282400_135290000	14_ReprPCWk
chr13_46038600_46040200	1_TssA
chr19_56006400_56006600	7_Enh
chr3_37041000_37041400	4_Tx
chr19_41713800_41721600	15_Quies
chr3_52491800_52492000	6_EnhG
chr12_39829200_39829800	7_Enh
chr14_78073200_78073600	7_Enh
chr3_176917000_176920000	7_Enh
chr10_103994400_103995800	7_Enh
chr12_56334400_56334600	7_Enh
chr4_6593800_6597400	5_TxWk
chr8_56850200_56850800	7_Enh
chr11_64147000_64147400	13_ReprPC
chr15_95081200_95081400	9_Het
chr19_44120600_44122000	7_Enh
chr3_138492000_138493200	4_Tx
chr6_32094600_32095000	3_TxFlnk
chr16_4668800_4669600	7_Enh
chr5_140902400_140916400	4_Tx
chr7_144531200_144531600	7_Enh
chr1_155909800_155911600	7_Enh
chr3_133548200_133562000	15_Quies
chr1_183954800_183956800	7_Enh
chr11_74351200_74352000	6_EnhG
chr12_49105200_49107600	4_Tx
chr3_172407000_172419600	15_Quies
chr4_119615000_119618400	5_TxWk
chr20_49184400_49186200	4_Tx
chr8_39381800_39392400	5_TxWk
chr12_109174400_109175400	5_TxWk
chr21_38928800_38930800	5_TxWk
chr3_37596400_37601600	14_ReprPCWk
chr19_16721600_16725000	7_Enh
chr15_51110800_51146800	14_ReprPCWk
chr18_39581200_39582000	5_TxWk
chr15_93351000_93351200	1_TssA
chr12_64679200_64687000	15_Quies
chr8_48426000_48427000	7_Enh
chr9_86277000_86279000	5_TxWk
chr17_47562800_47564200	13_ReprPC
chr9_125767800_125768600	7_Enh
chr15_50538800_50541600	7_Enh
chr14_74678600_74684600	14_ReprPCWk
chr11_14679400_14679800	3_TxFlnk
chr19_12704000_12720200	5_TxWk
chr1_182056800_182083200	14_ReprPCWk
chr7_23845000_23846000	7_Enh
chr1_203679000_203680200	5_TxWk
chr6_143266000_143266600	10_TssBiv
chr3_44726600_44727400	1_TssA
chr1_244013600_244014400	1_TssA
chr10_61684200_61697600	15_Quies
chr11_86905600_86912400	5_TxWk
chr19_10652600_10653800	5_TxWk
chr14_74249000_74251200	7_Enh
chr11_20528400_20530200	4_Tx
chr5_28575200_28576400	9_Het
chr22_48059800_48073400	5_TxWk
chr3_197324200_197326600	7_Enh
chr19_42821600_42829200	5_TxWk
chr19_33078400_33084400	5_TxWk
chr21_43917400_43919400	5_TxWk
chr11_66199200_66199600	7_Enh
chr1_227213600_227217400	4_Tx
chr10_120382200_120439800	15_Quies
chr1_43810200_43811600	7_Enh
chr22_30309400_30333800	15_Quies
chr1_117107800_117108000	4_Tx
chr17_29474400_29475600	7_Enh
chr16_9691600_9692800	2_TssAFlnk
chr3_163470200_163470800	9_Het
chr15_34519200_34521000	4_Tx
chr3_48848000_48863800	15_Quies
chr2_101649000_101649200	7_Enh
chr12_89931200_89931800	7_Enh
chr15_45814400_45815200	1_TssA
chr1_111236200_111257200	15_Quies
chrX_101915400_101915600	7_Enh
chr2_112642800_112645200	5_TxWk
chr4_183775600_183776600	12_EnhBiv
chr21_43395800_43397800	13_ReprPC
chr7_5498000_5499000	7_Enh
chr8_5428000_5429000	9_Het
chr19_11729400_11729600	4_Tx
chr12_9893800_9894200	5_TxWk
chr4_77823600_77825200	14_ReprPCWk
chr2_95526200_95528200	9_Het
chr7_5526800_5527800	7_Enh
chr2_37348800_37349800	4_Tx
chr19_11773600_11774600	7_Enh
chr9_132444400_132444600	7_Enh
chr6_10103400_10112200	5_TxWk
chr3_180590400_180598600	5_TxWk
chr4_71687800_71692200	4_Tx
chr1_192248000_192249800	15_Quies
chr3_121552800_121553000	2_TssAFlnk
chr1_158612200_158628800	4_Tx
chr7_7870000_7894600	15_Quies
chr16_84149000_84149200	2_TssAFlnk
chr7_158757600_158762800	14_ReprPCWk
chr19_39931000_39932600	5_TxWk
chr2_9494200_9501400	14_ReprPCWk
chr9_114397800_114399000	7_Enh
chr16_14580800_14581000	11_BivFlnk
chr1_233720600_233721000	7_Enh
chr4_39793600_39794600	7_Enh
chr7_127527600_127529200	6_EnhG
chr20_17728400_17774400	14_ReprPCWk
chrX_123409600_123414200	5_TxWk
chr16_19513000_19517600	4_Tx
chr9_110925800_110926600	12_EnhBiv
chr18_77772600_77773200	7_Enh
chr8_133860600_133876000	15_Quies
chr17_60170600_60171000	7_Enh
chr18_1487800_1507400	15_Quies
chr13_91904200_91906200	9_Het
chr3_15896600_15897600	4_Tx
chr9_132842200_132845200	5_TxWk
chr1_151997000_152001600	14_ReprPCWk
chrX_11372600_11372800	2_TssAFlnk
chr2_9172400_9173000	7_Enh
chr7_21578800_21588400	14_ReprPCWk
chr3_29012600_29043400	15_Quies
chr6_80254000_80254400	2_TssAFlnk
chr2_20818800_20819600	7_Enh
chr11_5614600_5616000	5_TxWk
chr19_45378000_45378800	5_TxWk
chr14_103064400_103064800	7_Enh
chr10_130334800_130340800	15_Quies
chr18_47134400_47135200	7_Enh
chr12_49265200_49265600	7_Enh
chr17_3166800_3373600	15_Quies
chr16_49963600_49964200	13_ReprPC
chr16_27577400_27577800	7_Enh
chr2_170050600_170053200	5_TxWk
chr1_18771600_18802400	14_ReprPCWk
chr15_23814400_23815000	6_EnhG
chr17_67088000_67089000	3_TxFlnk
chr16_15774400_15775600	5_TxWk
chr17_2545000_2546400	4_Tx
chr9_114677400_114680400	4_Tx
chr7_116353800_116354000	12_EnhBiv
chr11_71894600_71902800	15_Quies
chr2_11559000_11573800	15_Quies
chr4_6895200_6895400	2_TssAFlnk
chr19_50356200_50356400	6_EnhG
chr6_164246000_164246800	13_ReprPC
chr3_47619400_47621000	1_TssA
chr1_203478400_203479200	13_ReprPC
chr12_99077800_99090000	5_TxWk
chr12_56334000_56334200	7_Enh
chr8_22089800_22100400	14_ReprPCWk
chr6_163798800_163805600	14_ReprPCWk
chr19_24100000_24113600	5_TxWk
chr8_70956400_70964600	15_Quies
chr7_146437400_146440800	9_Het
chr8_142253200_142253400	7_Enh
chr6_16265000_16266400	3_TxFlnk
chr5_126364200_126364400	2_TssAFlnk
chr11_69723200_69723800	13_ReprPC
chr6_34157600_34157800	14_ReprPCWk
chr1_26635400_26636200	7_Enh
chr3_187466200_187467800	5_TxWk
chr3_183947800_183951000	13_ReprPC
chr17_56014000_56017000	14_ReprPCWk
chr8_117664600_117670800	4_Tx
chr22_46379400_46389600	15_Quies
chr8_106349000_106349600	2_TssAFlnk
chr1_85085000_85085200	7_Enh
chr7_137439400_137459200	14_ReprPCWk
chr3_67042800_67047400	5_TxWk
chr1_215801200_215802400	14_ReprPCWk
chr2_10050400_10054400	5_TxWk
chr6_159250600_159251200	7_Enh
chr9_139964200_139965400	1_TssA
chr1_22381200_22381800	5_TxWk
chrX_118328600_118339400	14_ReprPCWk
chr11_64542800_64544000	6_EnhG
chr2_74430200_74433800	6_EnhG
chr2_29383000_29388200	15_Quies
chr21_33633600_33634800	13_ReprPC
chr12_49455400_49455600	2_TssAFlnk
chr21_34549200_34569400	14_ReprPCWk
chr20_44428000_44429600	5_TxWk
chr9_130214400_130215200	2_TssAFlnk
chr17_35329000_35341200	5_TxWk
chr3_194931800_194956600	5_TxWk
chr5_134633600_134639000	5_TxWk
chr14_76400000_76400400	2_TssAFlnk
chr2_122894000_122944400	15_Quies
chr6_166888400_166901400	14_ReprPCWk
chr10_45934800_45936400	5_TxWk
chr2_24801000_24810800	5_TxWk
chr2_208449600_208451800	4_Tx
chr1_218475800_218476200	3_TxFlnk
chr22_39080600_39081400	7_Enh
chr12_50194800_50195200	7_Enh
chr11_95497600_95498800	9_Het
chr8_74878000_74882000	6_EnhG
chr17_12922800_12927600	5_TxWk
chr2_170398200_170399200	6_EnhG
chr14_65892600_65895800	7_Enh
chr8_19620400_19620800	7_Enh
chr21_47705400_47707000	1_TssA
chr8_12603800_12604400	7_Enh
chr12_99137800_99144800	15_Quies
chr8_128990400_128994400	7_Enh
chr1_171461800_171465800	5_TxWk
chr15_68344400_68344800	5_TxWk
chr5_111496000_111496200	7_Enh
chr16_85269600_85274600	5_TxWk
chr2_113460000_113462400	5_TxWk
chr6_2726000_2726600	2_TssAFlnk
chr12_56218800_56219200	3_TxFlnk
chr1_149316400_149335800	15_Quies
chr6_32095400_32096200	1_TssA
chr17_7108200_7108400	1_TssA
chr15_84152600_84165400	15_Quies
chr16_24145600_24147000	7_Enh
chr2_33004600_33017000	5_TxWk
chr21_15496800_15588200	15_Quies
chr4_108902200_108909400	15_Quies
chr7_128696400_128696600	7_Enh
chr8_68280400_68285800	5_TxWk
chr17_37508400_37510800	7_Enh
chr12_106289200_106324600	15_Quies
chr17_25909200_25910400	5_TxWk
chr10_112254200_112255600	5_TxWk
chr3_152768400_152768800	7_Enh
chr2_60966400_60979600	14_ReprPCWk
chr16_18996000_18996200	1_TssA
chr22_22833000_22833600	7_Enh
chr9_86739200_86739600	5_TxWk
chr1_94167400_94169800	7_Enh
chrX_47076600_47077000	2_TssAFlnk
chr6_10383600_10385200	9_Het
chr22_21318000_21318600	13_ReprPC
chr1_197742000_197742600	2_TssAFlnk
chr3_155049200_155051000	5_TxWk
chr7_92467400_92472800	5_TxWk
chr7_92776200_92776400	2_TssAFlnk
chr10_45370600_45374200	14_ReprPCWk
chr12_76090000_76093400	5_TxWk
chr8_21780400_21781800	6_EnhG
chr1_226672600_226673800	13_ReprPC
chr7_92440000_92440400	7_Enh
chr6_37470600_37479000	14_ReprPCWk
chr3_182429800_182432000	5_TxWk
chr7_150130400_150130800	2_TssAFlnk
chr2_176767200_176768000	13_ReprPC
chr20_46364800_46366400	13_ReprPC
chr2_30532800_30534200	7_Enh
chr3_159944400_159952800	14_ReprPCWk
chr15_67492400_67494600	5_TxWk
chr4_90811600_90902800	15_Quies
chr3_118561600_118569800	15_Quies
chr7_139036200_139042800	5_TxWk
chr9_135409000_135415600	14_ReprPCWk
chr2_27253200_27253800	5_TxWk
chr2_232507200_232507400	7_Enh
chr6_127661000_127662400	7_Enh
chr6_11954800_11955400	7_Enh
chr16_27117800_27118800	7_Enh
chr19_50170000_50170400	2_TssAFlnk
chr10_73228000_73239600	14_ReprPCWk
chr3_8955200_8956000	4_Tx
chrX_131142000_131143000	5_TxWk
chr5_56371000_56383600	14_ReprPCWk
chr6_7633800_7648400	14_ReprPCWk
chr17_73318200_73319400	5_TxWk
chr2_113478000_113479400	2_TssAFlnk
chr18_19777600_19778200	7_Enh
chr3_47516600_47517800	1_TssA
chr1_154846000_154849800	5_TxWk
chr20_57428000_57443600	14_ReprPCWk
chr16_30366800_30367000	2_TssAFlnk
chr3_98261600_98262200	7_Enh
chr1_235533200_235533600	6_EnhG
chr10_47539800_47569800	15_Quies
chr6_131960600_131961600	2_TssAFlnk
chr17_80576400_80578400	5_TxWk
chr2_55182400_55183800	2_TssAFlnk
chr1_10967000_10968600	13_ReprPC
chr17_26298000_26298600	7_Enh
chr6_53481200_53482000	7_Enh
chr14_69201000_69201200	7_Enh
chr12_56603800_56609000	4_Tx
chr11_88050800_88056200	5_TxWk
chr12_98819800_98820200	7_Enh
chr17_61495800_61497400	7_Enh
chr5_88600800_88603800	5_TxWk
chr6_125314600_125315200	6_EnhG
chr1_12433800_12436200	4_Tx
chr3_13527200_13527600	7_Enh
chr2_180661000_180661600	2_TssAFlnk
chr13_99985000_99990600	5_TxWk
chr16_690600_691000	7_Enh
chr4_10078200_10078600	5_TxWk
chr7_73087800_73088200	7_Enh
chr19_960400_961000	3_TxFlnk
chr22_43094600_43095800	5_TxWk
chr4_129206600_129207000	3_TxFlnk
chr1_247616400_247617400	14_ReprPCWk
chr21_17107800_17108000	2_TssAFlnk
chr15_63959600_63961400	5_TxWk
chr8_86782800_86842800	15_Quies
chr16_985000_990000	14_ReprPCWk
chr8_108315400_108316400	4_Tx
chr15_90714200_90715000	7_Enh
chr1_32481800_32482600	3_TxFlnk
chr19_52054800_52055000	2_TssAFlnk
chr16_74735600_74737400	15_Quies
chr16_67240600_67242400	7_Enh
chr3_143697000_143708400	5_TxWk
chr7_7636200_7637800	5_TxWk
chr17_16287800_16288000	7_Enh
chr18_33268400_33269200	7_Enh
chr11_118929400_118933200	5_TxWk
chr10_28802400_28802600	7_Enh
chr12_48498200_48498600	2_TssAFlnk
chr5_149445400_149454800	14_ReprPCWk
chr19_24522800_24523600	9_Het
chr3_194310200_194315200	5_TxWk
chr8_59550600_59552800	4_Tx
chr19_49309600_49310000	4_Tx
chr2_109335800_109337800	1_TssA
chr3_132875600_132875800	7_Enh
chr4_127848000_127848200	4_Tx
chr2_91833600_91844600	15_Quies
chr3_112692400_112693000	7_Enh
chrX_48120200_48120400	4_Tx
chr1_155990800_155991200	2_TssAFlnk
chr1_62248800_62284400	14_ReprPCWk
chr1_42846600_42846800	11_BivFlnk
chr11_56943400_56949200	14_ReprPCWk
chr7_127498600_127499800	4_Tx
chr5_151139200_151139600	7_Enh
chr3_183048200_183049400	2_TssAFlnk
chr5_6485400_6491400	14_ReprPCWk
chr9_99370600_99380600	14_ReprPCWk
chr6_2990200_2991000	2_TssAFlnk
chr12_54372200_54379000	14_ReprPCWk
chr2_208193600_208194000	7_Enh
chr6_34789200_34790000	6_EnhG
chr4_128426400_128426800	7_Enh
chr20_34190200_34194800	15_Quies
chr1_226115600_226117000	2_TssAFlnk
chr4_183932000_183933600	7_Enh
chr6_133099400_133100400	6_EnhG
chr12_121396800_121397400	7_Enh
chr3_13135800_13137000	14_ReprPCWk
chr2_73235000_73246400	15_Quies
chr6_145800400_145801800	9_Het
chr2_198369800_198378400	5_TxWk
chr8_92039400_92041000	6_EnhG
chr18_31432800_31433600	9_Het
chr21_46722200_46722400	7_Enh
chr17_60718800_60719400	7_Enh
chr11_62137400_62137800	7_Enh
chr16_18881600_18883000	4_Tx
chr7_108807400_108808000	9_Het
chr10_11920000_11920400	5_TxWk
chr11_12715800_12722600	15_Quies
chr12_125597000_125604400	5_TxWk
chr20_35414600_35419800	5_TxWk
chr12_112183400_112194800	5_TxWk
chr6_105120000_105131200	15_Quies
chr8_17108000_17108400	7_Enh
chr15_74691400_74691800	5_TxWk
chr18_57566200_57566600	2_TssAFlnk
chr2_20103800_20115800	15_Quies
chr11_77533200_77533400	7_Enh
chr3_171187400_171187800	7_Enh
chrX_44341800_44342000	7_Enh
chr1_42354800_42356200	14_ReprPCWk
chr19_39314000_39318000	15_Quies
chr1_145007000_145007800	5_TxWk
chr14_50234200_50236800	1_TssA
chr19_23296400_23298800	9_Het
chr3_185525400_185525800	7_Enh
chr11_115532800_115629800	15_Quies
chr1_2940800_2947600	14_ReprPCWk
chr2_173424200_173424600	5_TxWk
chr4_172973800_173025600	15_Quies
chr3_10306200_10307600	5_TxWk
chr9_136368000_136370400	15_Quies
chr19_2273200_2274000	1_TssA
chr5_1552800_1553000	14_ReprPCWk
chr18_682200_683800	6_EnhG
chr6_165004600_165005400	9_Het
chr11_108738600_108765600	15_Quies
chr7_106755800_106756200	7_Enh
chr21_46295400_46296000	7_Enh
chr19_8225000_8225800	7_Enh
chr16_28155000_28155600	5_TxWk
chr19_47341600_47342800	5_TxWk
chr11_10717800_10718400	5_TxWk
chr17_79317800_79318400	1_TssA
chr10_464800_468200	13_ReprPC
chr2_27665000_27683800	5_TxWk
chr19_17445800_17446400	2_TssAFlnk
chr11_63288600_63291400	15_Quies
chr1_223913200_223914000	6_EnhG
chr21_37436800_37437800	5_TxWk
chr12_125052800_125053600	7_Enh
chr20_32670000_32673200	6_EnhG
chr16_4852000_4853200	1_TssA
chr2_102365000_102367200	5_TxWk
chr16_57560200_57560400	15_Quies
chr22_19793400_19794000	7_Enh
chr7_6430800_6432400	6_EnhG
chr3_151828200_151828800	7_Enh
chr3_196351000_196351600	7_Enh
chr8_29086200_29088600	7_Enh
chr2_169311000_169311800	7_Enh
chr3_49004400_49005200	4_Tx
chr1_120199200_120199400	13_ReprPC
chr18_10841800_10842000	7_Enh
chr7_141312400_141321400	5_TxWk
chr22_19958200_19958600	6_EnhG
chr20_2295400_2296200	2_TssAFlnk
chr19_46133400_46135600	5_TxWk
chr1_142867000_142873400	5_TxWk
chr16_1245400_1245600	7_Enh
chr14_101309400_101315200	15_Quies
chr2_39652800_39654400	7_Enh
chr20_44548200_44550800	5_TxWk
chr6_127737800_127738000	7_Enh
chr19_57956000_57956400	4_Tx
chr6_135365200_135368200	5_TxWk
chrX_24221400_24225400	5_TxWk
chr1_149930200_149936000	4_Tx
chrX_43464800_43502600	15_Quies
chr5_152428400_152429200	9_Het
chrX_44780400_44780600	7_Enh
chr21_45316800_45318200	5_TxWk
chr6_6798800_6799000	7_Enh
chr3_129253600_129253800	15_Quies
chr18_72113600_72114800	14_ReprPCWk
chr6_30929200_30929400	12_EnhBiv
chr2_16707600_16790000	15_Quies
chr6_43153400_43155600	5_TxWk
chr22_17438000_17456200	14_ReprPCWk
chr16_28222400_28223800	1_TssA
chr2_88351400_88351600	7_Enh
chr20_62510000_62520400	5_TxWk
chr10_104475600_104476200	6_EnhG
chr7_103638200_103641600	5_TxWk
chr5_112345400_112348800	5_TxWk
chr3_143026200_143027200	2_TssAFlnk
chr1_85041200_85046400	5_TxWk
chr14_81646000_81647600	4_Tx
chr9_139856800_139858600	7_Enh
chr10_80588400_80589000	13_ReprPC
