folder_name	encode_expt_accession	common_name	eid	rep_folder	encode_biosample_ids	rsem_quant_file	system	organ	cell_type	color	lab	sex	biosample_type	biosample_term_id	biosample_term_name	life_stage	age	age_units	treatments	description
ENCSR593AMV.hESC_Derived_CD56+_Ectoderm_Cultured_Cells.Harvard	ENCSR593AMV	hESC_Derived_CD56+_Ectoderm_Cultured_Cells	E012	GSM1112817	ENCBS632CUO	/mnt/data/integrative/rna/ENCSR593AMV.hESC_Derived_CD56+_Ectoderm_Cultured_Cells.Harvard/quant/rsem/GSM1112817/Quant.genes.results	Embryonic	Ectoderm	Ectoderm	#4178AE	Harvard	male	in vitro differentiated cells	CL:0000221	ectodermal cell	embryonic	unknown			CD56+ ectodermal germ layer cells derived in vitro from embrionic stem cells by culture in the presence of inhibitors of the BMP, TGFbeta, and WNT signaling pathways. Cells were cultured in DMEM F12, 15% KSR, Dorsomorphin (2um), A83-01 (2um), PNU 74654 (2um) medium. Cells come from a healthy male embryo provided by Harvard University.
ENCSR593AMV.hESC_Derived_CD56+_Ectoderm_Cultured_Cells.Harvard	ENCSR593AMV	hESC_Derived_CD56+_Ectoderm_Cultured_Cells	E012	GSM1112818	ENCBS632CUO	/mnt/data/integrative/rna/ENCSR593AMV.hESC_Derived_CD56+_Ectoderm_Cultured_Cells.Harvard/quant/rsem/GSM1112818/Quant.genes.results	Embryonic	Ectoderm	Ectoderm	#4178AE	Harvard	male	in vitro differentiated cells	CL:0000221	ectodermal cell	embryonic	unknown			CD56+ ectodermal germ layer cells derived in vitro from embrionic stem cells by culture in the presence of inhibitors of the BMP, TGFbeta, and WNT signaling pathways. Cells were cultured in DMEM F12, 15% KSR, Dorsomorphin (2um), A83-01 (2um), PNU 74654 (2um) medium. Cells come from a healthy male embryo provided by Harvard University.
ENCSR851BRK.hESC_Derived_CD56+_Ectoderm_Cultured_Cells.Harvard	ENCSR851BRK	hESC_Derived_CD56+_Ectoderm_Cultured_Cells	E012	GSM1112844	ENCBS927LTG	/mnt/data/integrative/rna/ENCSR851BRK.hESC_Derived_CD56+_Ectoderm_Cultured_Cells.Harvard/quant/rsem/GSM1112844/Quant.genes.results	Embryonic	Ectoderm	Ectoderm	#4178AE	Harvard	male	in vitro differentiated cells	CL:0000221	ectodermal cell	embryonic	unknown			CD56+ ectodermal germ layer cells derived in vitro from embrionic stem cells by culture in the presence of inhibitors of the BMP, TGFbeta, and WNT signaling pathways. Cells were cultured in DMEM F12, 15% KSR, Dorsomorphin (2um), A83-01 (2um), PNU 74654 (2um) medium. Cells are in the intermediate differentiation stage and come from a healthy male embryo provided by Harvard University.
ENCSR872LTT.hESC_Derived_CD56+_Ectoderm_Cultured_Cells.Harvard	ENCSR872LTT	hESC_Derived_CD56+_Ectoderm_Cultured_Cells	E012	GSM1112815	ENCBS414CPW	/mnt/data/integrative/rna/ENCSR872LTT.hESC_Derived_CD56+_Ectoderm_Cultured_Cells.Harvard/quant/rsem/GSM1112815/Quant.genes.results	Embryonic	Ectoderm	Ectoderm	#4178AE	Harvard	male	in vitro differentiated cells	CL:0000221	ectodermal cell	embryonic	unknown			CD56+ ectodermal germ layer cells derived in vitro from embrionic stem cells by culture in the presence of inhibitors of the BMP, TGFbeta, and WNT signaling pathways. Cells were cultured in DMEM F12, 15% KSR, Dorsomorphin (2um), A83-01 (2um), PNU 74654 (2um) medium. Cells come from a healthy male embryo provided by Harvard University.
ENCSR872LTT.hESC_Derived_CD56+_Ectoderm_Cultured_Cells.Harvard	ENCSR872LTT	hESC_Derived_CD56+_Ectoderm_Cultured_Cells	E012	GSM1112816	ENCBS414CPW	/mnt/data/integrative/rna/ENCSR872LTT.hESC_Derived_CD56+_Ectoderm_Cultured_Cells.Harvard/quant/rsem/GSM1112816/Quant.genes.results	Embryonic	Ectoderm	Ectoderm	#4178AE	Harvard	male	in vitro differentiated cells	CL:0000221	ectodermal cell	embryonic	unknown			CD56+ ectodermal germ layer cells derived in vitro from embrionic stem cells by culture in the presence of inhibitors of the BMP, TGFbeta, and WNT signaling pathways. Cells were cultured in DMEM F12, 15% KSR, Dorsomorphin (2um), A83-01 (2um), PNU 74654 (2um) medium. Cells come from a healthy male embryo provided by Harvard University.
ENCSR002CTR.hESC_Derived_CD184+_Endoderm_Cultured_Cells.Harvard	ENCSR002CTR	hESC_Derived_CD184+_Endoderm_Cultured_Cells	E011	GSM1112845	ENCBS820BQB	/mnt/data/integrative/rna/ENCSR002CTR.hESC_Derived_CD184+_Endoderm_Cultured_Cells.Harvard/quant/rsem/GSM1112845/Quant.genes.results	Embryonic	Endoderm	Endoderm	#4178AE	Harvard	male	in vitro differentiated cells	EFO:0007090	HUES64-derived CD184+	embryonic	unknown			CD184+ endoderm differentiated in vitro from HUES64 stem cells Cells were cultured in RPMI 100ng/mL Activin A 50ng/mL Wnt3a media and come from a healthy male embryo provided by Harvard University.
ENCSR472PBS.hESC_Derived_CD184+_Endoderm_Cultured_Cells.Harvard	ENCSR472PBS	hESC_Derived_CD184+_Endoderm_Cultured_Cells	E011	GSM1112847	ENCBS302TYA	/mnt/data/integrative/rna/ENCSR472PBS.hESC_Derived_CD184+_Endoderm_Cultured_Cells.Harvard/quant/rsem/GSM1112847/Quant.genes.results	Embryonic	Endoderm	Endoderm	#4178AE	Harvard	male	in vitro differentiated cells	EFO:0007090	HUES64-derived CD184+	embryonic	unknown			CD184+ endoderm differentiated in vitro from HUES64 stem cells Cells were cultured in RPMI 100ng/mL Activin A 50ng/mL Wnt3a media and come from a healthy male embryo provided by Harvard University.
ENCSR292TAP.H1_Derived_Neuron_Cultured_Cells.CSHL_Gingeras	ENCSR292TAP	H1_Derived_Neuron_Cultured_Cells	E130	ENCBS512ENC	ENCBS512ENC	/mnt/data/integrative/rna/ENCSR292TAP.H1_Derived_Neuron_Cultured_Cells.CSHL_Gingeras/quant/rsem/ENCBS512ENC/Quant.genes.results	Nervous	Brain	ES-derived	#4178AE	CSHL_Gingeras	male	in vitro differentiated cells	CL:0002319	neural cell	embryonic	unknown			neurons derived from H1 embryonic stem cells
ENCSR292TAP.H1_Derived_Neuron_Cultured_Cells.CSHL_Gingeras	ENCSR292TAP	H1_Derived_Neuron_Cultured_Cells	E130	ENCBS513ENC	ENCBS513ENC	/mnt/data/integrative/rna/ENCSR292TAP.H1_Derived_Neuron_Cultured_Cells.CSHL_Gingeras/quant/rsem/ENCBS513ENC/Quant.genes.results	Nervous	Brain	ES-derived	#4178AE	CSHL_Gingeras	male	in vitro differentiated cells	CL:0002319	neural cell	embryonic	unknown			neurons derived from H1 embryonic stem cells, newly promoted to tier 2: not in 2011 analysis
ENCSR572EET.H1_Derived_Neuronal_Progenitor_Cultured_Cells.UCSD_Thomson	ENCSR572EET	H1_Derived_Neuronal_Progenitor_Cultured_Cells	E007	GSM915327	ENCBS799GCL	/mnt/data/integrative/rna/ENCSR572EET.H1_Derived_Neuronal_Progenitor_Cultured_Cells.UCSD_Thomson/quant/rsem/GSM915327/Quant.genes.results	Nervous	Brain	ES-derived	#4178AE	UCSD_Thomson	male	stem cell	CL:0000047	neuronal stem cell	embryonic	unknown			Sigma), 50% ESFM, GlutaMAX (1/100 dilution), Ex-Cyte supplement (1/2000 dilution), 100 mM MTG, and 10 ng/ml FGF2. Cells provided by the Thomson laboratory.;H1 embryonic stem cells were cultured on plates coated with fibronectin and human collagen to be differentiated to neuronal progenitor stem cells. Cells were grown in 50% StemLine II serum-free HSC expansion medium (HSFEM
ENCSR977XUX.H1_Derived_Neuronal_Progenitor_Cultured_Cells.UCSD_Thomson	ENCSR977XUX	H1_Derived_Neuronal_Progenitor_Cultured_Cells	E007	GSM915326	ENCBS830FZG	/mnt/data/integrative/rna/ENCSR977XUX.H1_Derived_Neuronal_Progenitor_Cultured_Cells.UCSD_Thomson/quant/rsem/GSM915326/Quant.genes.results	Nervous	Brain	ES-derived	#4178AE	UCSD_Thomson	male	stem cell	CL:0000047	neuronal stem cell	embryonic	unknown			Sigma), 50% ESFM, GlutaMAX (1/100 dilution), Ex-Cyte supplement (1/2000 dilution), 100 mM MTG, and 10 ng/ml FGF2. H1 cells were cultured on plates coated with fibronectin and human collagen. Cells provided by the Thomson laboratory.;H1 derived neuronal progenitor cells grown on 50% StemLine II serum-free HSC expansion medium (HSFEM
ENCSR244ISQ.H9_Derived_Neuronal_Progenitor_Cultured_Cells.CSHL_Gingeras	ENCSR244ISQ	H9_Derived_Neuronal_Progenitor_Cultured_Cells	E009	ENCBS018TPT	ENCBS018TPT	/mnt/data/integrative/rna/ENCSR244ISQ.H9_Derived_Neuronal_Progenitor_Cultured_Cells.CSHL_Gingeras/quant/rsem/ENCBS018TPT/Quant.genes.results	Nervous	Brain	ES-derived	#4178AE	CSHL_Gingeras	female	in vitro differentiated cells	NTR:0000711	neural progenitor cell	embryonic	5	day		Frozen or fixed, in vitro specified neural progenitor cells from ES WA09 (H9) by the SESCC for use by the ENCODE consortia
ENCSR244ISQ.H9_Derived_Neuronal_Progenitor_Cultured_Cells.CSHL_Gingeras	ENCSR244ISQ	H9_Derived_Neuronal_Progenitor_Cultured_Cells	E009	ENCBS044KWE	ENCBS044KWE	/mnt/data/integrative/rna/ENCSR244ISQ.H9_Derived_Neuronal_Progenitor_Cultured_Cells.CSHL_Gingeras/quant/rsem/ENCBS044KWE/Quant.genes.results	Nervous	Brain	ES-derived	#4178AE	CSHL_Gingeras	female	in vitro differentiated cells	NTR:0000711	neural progenitor cell	embryonic	5	day		Frozen or fixed, in vitro differentiated neural progenitor cells from ES WA09 (H9) by the SESCC for use by the ENCODE consortia
ENCSR700BEW.H1_BMP4_Derived_Mesendoderm_Cultured_Cells.UCSD_Thomson	ENCSR700BEW	H1_BMP4_Derived_Mesendoderm_Cultured_Cells	E004	GSM915325	ENCBS350DIO	/mnt/data/integrative/rna/ENCSR700BEW.H1_BMP4_Derived_Mesendoderm_Cultured_Cells.UCSD_Thomson/quant/rsem/GSM915325/Quant.genes.results	Embryonic	ES-derived	ES-derived	#4178AE	UCSD_Thomson	male	in vitro differentiated cells	NTR:0000856	mesendoderm	embryonic	unknown			Sigma), 50% ESFM, GlutaMAX (1/100 dilution), Ex-Cyte supplement (1/2000 dilution), 100 mM MTG, and 10 ng/ml FGF2. Original H1 cells were provided by the Thomson laboratory.;H1 cells were cultured on plates coated with fibronectin and human collagen. H1 BMP4 derived mesendoderm cells were grown in medium containing 50% StemLine II serum-free HSC expansion medium (HSFEM
ENCSR976JGI.H1_BMP4_Derived_Mesendoderm_Cultured_Cells.UCSD_Thomson	ENCSR976JGI	H1_BMP4_Derived_Mesendoderm_Cultured_Cells	E004	GSM915324	ENCBS230WUU	/mnt/data/integrative/rna/ENCSR976JGI.H1_BMP4_Derived_Mesendoderm_Cultured_Cells.UCSD_Thomson/quant/rsem/GSM915324/Quant.genes.results	Embryonic	ES-derived	ES-derived	#4178AE	UCSD_Thomson	male	in vitro differentiated cells	NTR:0000856	mesendoderm	embryonic	unknown			Sigma), 50% ESFM, GlutaMAX (1/100 dilution), Ex-Cyte supplement (1/2000 dilution), 100 mM MTG, and 10 ng/ml FGF2. Original H1 cells were provided by the Thomson laboratory.;H1 cells were cultured on plates coated with fibronectin and human collagen. H1 BMP4 derived mesendoderm cells were grown in medium containing 50% StemLine II serum-free HSC expansion medium (HSFEM
ENCSR275ZLF.H1_Derived_Mesenchymal_Stem_Cells.UCSD_Thomson	ENCSR275ZLF	H1_Derived_Mesenchymal_Stem_Cells	E006	GSM915323	ENCBS597ROB	/mnt/data/integrative/rna/ENCSR275ZLF.H1_Derived_Mesenchymal_Stem_Cells.UCSD_Thomson/quant/rsem/GSM915323/Quant.genes.results	Embryonic	ES-derived	ES-derived	#4178AE	UCSD_Thomson	male	in vitro differentiated cells	EFO:0000586	mesenchymal stem cell	embryonic	unknown			H1-Mesenchymal stem cell line differentiated by culturing H1 cells on plates coated with fibronectin and human collagen. Cells were grown in 50% StemLine II serum-free HSC expansion medium (HSFEM; Sigma), 50% ESFM, GlutaMAX (1/100 dilution), Ex-Cyte supplement (1/2000 dilution), 100 mM MTG, and 10 ng/ml FGF2. Cells were provided by the Thomson laboratory.
ENCSR663WGC.H1_Derived_Mesenchymal_Stem_Cells.UCSD_Thomson	ENCSR663WGC	H1_Derived_Mesenchymal_Stem_Cells	E006	GSM915322	ENCBS648WXA	/mnt/data/integrative/rna/ENCSR663WGC.H1_Derived_Mesenchymal_Stem_Cells.UCSD_Thomson/quant/rsem/GSM915322/Quant.genes.results	Embryonic	ES-derived	ES-derived	#4178AE	UCSD_Thomson	male	in vitro differentiated cells	EFO:0000586	mesenchymal stem cell	embryonic	unknown			H1-Mesenchymal stem cell line differentiated by culturing H1 cells on plates coated with fibronectin and human collagen. Cells were grown in 50% StemLine II serum-free HSC expansion medium (HSFEM; Sigma), 50% ESFM, GlutaMAX (1/100 dilution), Ex-Cyte supplement (1/2000 dilution), 100 mM MTG, and 10 ng/ml FGF2. Cells were provided by the Thomson laboratory.
ENCSR908ZAS.H9_Derived_Liver_Cultured_Cells.CSHL_Gingeras	ENCSR908ZAS	H9_Derived_Liver_Cultured_Cells	E131	ENCBS077RUJ	ENCBS077RUJ	/mnt/data/integrative/rna/ENCSR908ZAS.H9_Derived_Liver_Cultured_Cells.CSHL_Gingeras/quant/rsem/ENCBS077RUJ/Quant.genes.results	Gastrointestinal	Liver	ES-derived	#4178AE	CSHL_Gingeras	female	in vitro differentiated cells	CL:0000182	hepatocyte	embryonic	5	day		Frozen or fixed, in vitro differentiated hepatocyte-like cells from ES WA09 (H9) by the SESCC for use by the ENCODE consortia
ENCSR908ZAS.H9_Derived_Liver_Cultured_Cells.CSHL_Gingeras	ENCSR908ZAS	H9_Derived_Liver_Cultured_Cells	E131	ENCBS520VFV	ENCBS520VFV	/mnt/data/integrative/rna/ENCSR908ZAS.H9_Derived_Liver_Cultured_Cells.CSHL_Gingeras/quant/rsem/ENCBS520VFV/Quant.genes.results	Gastrointestinal	Liver	ES-derived	#4178AE	CSHL_Gingeras	female	in vitro differentiated cells	CL:0000182	hepatocyte	embryonic	5	day		Frozen or fixed, in vitro differentiated hepatocyte-like cells from ES WA09 (H9) by the SESCC for use by the ENCODE consortia
ENCSR052FJA.H9_Derived_Smooth_Muscle_Cultured_Cells.CSHL_Gingeras	ENCSR052FJA	H9_Derived_Smooth_Muscle_Cultured_Cells	E132	ENCBS780PCJ	ENCBS780PCJ	/mnt/data/integrative/rna/ENCSR052FJA.H9_Derived_Smooth_Muscle_Cultured_Cells.CSHL_Gingeras/quant/rsem/ENCBS780PCJ/Quant.genes.results	Musculoskeletal	Muscle	ES-derived	#4178AE	CSHL_Gingeras	female	in vitro differentiated cells	CL:0000192	smooth muscle cell	embryonic	5	day		Frozen or fixed, in vitro differentiated smooth muscle cells from ES WA09 (H9) by the SESCC for use by the ENCODE consortia
ENCSR052FJA.H9_Derived_Smooth_Muscle_Cultured_Cells.CSHL_Gingeras	ENCSR052FJA	H9_Derived_Smooth_Muscle_Cultured_Cells	E132	ENCBS899TTJ	ENCBS899TTJ	/mnt/data/integrative/rna/ENCSR052FJA.H9_Derived_Smooth_Muscle_Cultured_Cells.CSHL_Gingeras/quant/rsem/ENCBS899TTJ/Quant.genes.results	Musculoskeletal	Muscle	ES-derived	#4178AE	CSHL_Gingeras	female	in vitro differentiated cells	CL:0000192	smooth muscle cell	embryonic	5	day		Frozen or fixed, in vitro differentiated smooth muscle cells from ES WA09 (H9) by the SESCC for use by the ENCODE consortia
ENCSR083HYC.H1_BMP4_Derived_Trophoblast_Cultured_Cells.UCSD_Thompson	ENCSR083HYC	H1_BMP4_Derived_Trophoblast_Cultured_Cells	E005	GSM915321		/mnt/data/integrative/rna/ENCSR083HYC.H1_BMP4_Derived_Trophoblast_Cultured_Cells.UCSD_Thompson/quant/rsem/GSM915321/Quant.genes.results	Embryonic	Trophoblast	ES-derived	#4178AE	UCSD_Thompson									
ENCSR762CJN.H1_BMP4_Derived_Trophoblast_Cultured_Cells.UCSD_Thompson	ENCSR762CJN	H1_BMP4_Derived_Trophoblast_Cultured_Cells	E005	GSM915320	ENCBS150HBC	/mnt/data/integrative/rna/ENCSR762CJN.H1_BMP4_Derived_Trophoblast_Cultured_Cells.UCSD_Thompson/quant/rsem/GSM915320/Quant.genes.results	Embryonic	Trophoblast	ES-derived	#4178AE	UCSD_Thompson	male	primary cell	CL:0000351	trophoblast cell	embryonic	unknown			H1 BMP4 derived trophoblast cell line cultured in 50% StemLine II serum-free HSC expansion medium (HSFEM; Sigma), 50% ESFM, GlutaMAX (1/100 dilution), Ex-Cyte supplement (1/2000 dilution), 100 mM MTG, and 10 ng/ml FGF2. Cells were grown on plates coated with fibronectin and human collagen and provided by the Thomson laboratory.
ENCSR433GXV.hESC_Derived_CD56+_Mesoderm_Cultured_Cells.Harvard	ENCSR433GXV	hESC_Derived_CD56+_Mesoderm_Cultured_Cells	E013	GSM1112835	ENCBS757PCM	/mnt/data/integrative/rna/ENCSR433GXV.hESC_Derived_CD56+_Mesoderm_Cultured_Cells.Harvard/quant/rsem/GSM1112835/Quant.genes.results	Embryonic	Mesoderm	Mesoderm	#4178AE	Harvard	male	in vitro differentiated cells	CL:0000222	mesodermal cell	embryonic	unknown			HUES64 differentiated with Activin A, BMP4, VEGF and bFGF for 24 hours, then with BMP4, VEGF and bFGF for an additional 4 days. Breakdown of medium used in differentiation process: Day 0-1: DMEM F12, 0.5% FBS, Activin A (100ng/mL) BMP4 (100ng/mL), VEGF (100ng/mL), and bFGF (20ng/mL). Days 1-5: DMEM F12, 0.5% FBS, BMP4 (100ng/mL), VEGF (100ng/mL), and bFGF (20ng/mL).
ENCSR500UOD.hESC_Derived_CD56+_Mesoderm_Cultured_Cells.Harvard	ENCSR500UOD	hESC_Derived_CD56+_Mesoderm_Cultured_Cells	E013	GSM1112833	ENCBS982RXG	/mnt/data/integrative/rna/ENCSR500UOD.hESC_Derived_CD56+_Mesoderm_Cultured_Cells.Harvard/quant/rsem/GSM1112833/Quant.genes.results	Embryonic	Mesoderm	Mesoderm	#4178AE	Harvard	male	in vitro differentiated cells	CL:0000222	mesodermal cell	embryonic	unknown			HUES64 differentiated with Activin A, BMP4, VEGF and bFGF for 24 hours, then with BMP4, VEGF and bFGF for an additional 4 days. Breakdown of medium used in differentiation process: Day 0-1: DMEM F12, 0.5% FBS, Activin A (100ng/mL) BMP4 (100ng/mL), VEGF (100ng/mL), and bFGF (20ng/mL). Days 1-5: DMEM F12, 0.5% FBS, BMP4 (100ng/mL), VEGF (100ng/mL), and bFGF (20ng/mL).
ENCSR265NZF.Fetal_Spleen.UW_Glass	ENCSR265NZF	Fetal_Spleen	E253	GSM1220588	ENCBS599HUG	/mnt/data/integrative/rna/ENCSR265NZF.Fetal_Spleen.UW_Glass/quant/rsem/GSM1220588/Quant.genes.results	Immune	Spleen	Spleen	#4EBEA4	UW_Glass	unknown	tissue	UBERON:0002106	spleen	fetal	112	day		Fetal primary spleen tissue from a healthy day 112 fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR700QVJ.Fetal_Spleen.UW_Glass	ENCSR700QVJ	Fetal_Spleen	E253	GSM1220585	ENCBS832BYT	/mnt/data/integrative/rna/ENCSR700QVJ.Fetal_Spleen.UW_Glass/quant/rsem/GSM1220585/Quant.genes.results	Immune	Spleen	Spleen	#4EBEA4	UW_Glass	male	tissue	UBERON:0002106	spleen	fetal	120	day		Splenic tissue from a healthy day 120 male fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR510PSL.Spleen.Stanford_Snyder	ENCSR510PSL	Spleen	E113	GSM1120317	ENCBS374UKE	/mnt/data/integrative/rna/ENCSR510PSL.Spleen.Stanford_Snyder/quant/rsem/GSM1120317/Quant.genes.results	Immune	Spleen	Spleen	#4EBEA4	Stanford_Snyder	female	tissue	UBERON:0002106	spleen	adult	30	year		Spleenic tissue from a 30 year old female Caucasian human with bipolar disorder and an iron deficiency. Tissue provided by Shin Lin at Stanford University.
ENCSR663IOE.Spleen.Stanford_Snyder	ENCSR663IOE	Spleen	E113	GSM1120316	ENCBS647ATB	/mnt/data/integrative/rna/ENCSR663IOE.Spleen.Stanford_Snyder/quant/rsem/GSM1120316/Quant.genes.results	Immune	Spleen	Spleen	#4EBEA4	Stanford_Snyder	male	tissue	UBERON:0002106	spleen	child	3	year		Splenic tissue from a healthy 3 year old male human from the Lin laboratory.
ENCSR910QOX.Spleen.Stanford_Snyder	ENCSR910QOX	Spleen	E113	GSM1010976	ENCBS256UPD	/mnt/data/integrative/rna/ENCSR910QOX.Spleen.Stanford_Snyder/quant/rsem/GSM1010976/Quant.genes.results	Immune	Spleen	Spleen	#4EBEA4	Stanford_Snyder	male	tissue	UBERON:0002106	spleen	adult	34	year		Spleenic tissue from a 34 year old male Caucasian human with polysubstance abuse. Tissue provided by Shin Lin at Stanford University
ENCSR069CMT.Fetal_Thymus.UW_Glass	ENCSR069CMT	Fetal_Thymus	E093	GSM1220599	ENCBS054CPR	/mnt/data/integrative/rna/ENCSR069CMT.Fetal_Thymus.UW_Glass/quant/rsem/GSM1220599/Quant.genes.results	Immune	Thymus	Thymus	#4EBEA4	UW_Glass	male	tissue	UBERON:0002370	thymus	fetal	127	day		Thymus primary tissue from a healthy day 127 male fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR158XIJ.Fetal_Thymus.UW_Glass	ENCSR158XIJ	Fetal_Thymus	E093	GSM1220593	ENCBS948PMG	/mnt/data/integrative/rna/ENCSR158XIJ.Fetal_Thymus.UW_Glass/quant/rsem/GSM1220593/Quant.genes.results	Immune	Thymus	Thymus	#4EBEA4	UW_Glass	female	tissue	UBERON:0002370	thymus	fetal	98	day		Thymus tissue from a healthy day 98 female fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR175CNQ.Fetal_Thymus.UW_Glass	ENCSR175CNQ	Fetal_Thymus	E093	GSM1220601	ENCBS198CXJ	/mnt/data/integrative/rna/ENCSR175CNQ.Fetal_Thymus.UW_Glass/quant/rsem/GSM1220601/Quant.genes.results	Immune	Thymus	Thymus	#4EBEA4	UW_Glass	male	tissue	UBERON:0002370	thymus	fetal	97	day		Thymus tissue from a healthy day 97 male fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR229JRA.Fetal_Thymus.UW_Glass	ENCSR229JRA	Fetal_Thymus	E093	GSM1220578	ENCBS500WIH	/mnt/data/integrative/rna/ENCSR229JRA.Fetal_Thymus.UW_Glass/quant/rsem/GSM1220578/Quant.genes.results	Immune	Thymus	Thymus	#4EBEA4	UW_Glass	female	tissue	UBERON:0002370	thymus	fetal	113	day		Fetal thymus primary tissue from a healthy day 113 female fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR367QHR.Fetal_Thymus.UW_Glass	ENCSR367QHR	Fetal_Thymus	E093	GSM1220591	ENCBS484BGT	/mnt/data/integrative/rna/ENCSR367QHR.Fetal_Thymus.UW_Glass/quant/rsem/GSM1220591/Quant.genes.results	Immune	Thymus	Thymus	#4EBEA4	UW_Glass	male	tissue	UBERON:0002370	thymus	fetal	108	day		Thymus tissue from a healthy day 108 male fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR468FBC.Fetal_Thymus.UW_Glass	ENCSR468FBC	Fetal_Thymus	E093	GSM1220592	ENCBS486YOU	/mnt/data/integrative/rna/ENCSR468FBC.Fetal_Thymus.UW_Glass/quant/rsem/GSM1220592/Quant.genes.results	Immune	Thymus	Thymus	#4EBEA4	UW_Glass	male	tissue	UBERON:0002370	thymus	fetal	113	day		Thymus tissue from a healthy day 113 male fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR775KCE.Thymus.Stanford_Snyder	ENCSR775KCE	Thymus	E112	GSM1010944	ENCBS672KLQ	/mnt/data/integrative/rna/ENCSR775KCE.Thymus.Stanford_Snyder/quant/rsem/GSM1010944/Quant.genes.results	Immune	Thymus	Thymus	#4EBEA4	Stanford_Snyder	male	tissue	UBERON:0002370	thymus	child	3	year		Thymus tissue from a healthy 3 year old male human from the Lin laboratory.
ENCSR000CUT.Primary_mononuclear_cells_from_peripheral_blood.CSHL_Gingeras	ENCSR000CUT	Primary_mononuclear_cells_from_peripheral_blood	E062	ENCBS539ENC	ENCBS539ENC	/mnt/data/integrative/rna/ENCSR000CUT.Primary_mononuclear_cells_from_peripheral_blood.CSHL_Gingeras/quant/rsem/ENCBS539ENC/Quant.genes.results	Blood	Blood	T-cell	#55A354	CSHL_Gingeras	female	primary cell	CL:0000842	mononuclear cell	adult	52	year		Peripherial Blood Mononuclear Cells (hMNC-PB) from a 52 year old caucasian female
ENCSR001ODS.Primary_mononuclear_cells_from_peripheral_blood.UCSF_Costello	ENCSR001ODS	Primary_mononuclear_cells_from_peripheral_blood	E062	GSM669616	ENCBS768YGE	/mnt/data/integrative/rna/ENCSR001ODS.Primary_mononuclear_cells_from_peripheral_blood.UCSF_Costello/quant/rsem/GSM669616/Quant.genes.results	Blood	Blood	T-cell	#55A354	UCSF_Costello	male	primary cell	CL:2000001	peripheral blood mononuclear cell	adult	29	year		Peripheral blood mononuclear cells from a healthy 29 year old Asian/Oriental/Hawaiian/Eskimo male donor. Cells were provided by Arthur Weiss lab.
