chrom_start_end	Annotation
chr7_5526600_5527600	7_Enh
chr2_122303600_122305400	7_Enh
chr1_213246800_213248800	5_TxWk
chr11_8054800_8055200	7_Enh
chr19_3657200_3657600	4_Tx
chr12_117096400_117097000	13_ReprPC
chr19_11672000_11673200	7_Enh
chr7_73664800_73665200	3_TxFlnk
chr17_53331000_53339000	14_ReprPCWk
chr5_80918800_80922200	9_Het
chr1_19337600_19338000	2_TssAFlnk
chr20_33092600_33093400	5_TxWk
chr7_33103600_33105200	15_Quies
chr10_38309000_38310200	4_Tx
chr8_101338600_101339400	7_Enh
chr12_3296600_3308600	14_ReprPCWk
chr5_139392000_139394200	7_Enh
chr7_27200400_27200800	1_TssA
chr16_2929400_2930600	9_Het
chr1_44273400_44275400	9_Het
chr18_39539000_39539200	8_ZNF/Rpts
chr1_154181400_154184200	5_TxWk
chr9_98614200_98616200	2_TssAFlnk
chr4_56225800_56259800	15_Quies
chr12_1190200_1190800	2_TssAFlnk
chr19_1093600_1094400	2_TssAFlnk
chr12_56363000_56363400	6_EnhG
chr10_112109600_112110000	7_Enh
chr13_79801800_79802400	2_TssAFlnk
chr22_50988200_50989800	15_Quies
chr16_10713600_10714000	14_ReprPCWk
chr10_70826600_70832800	15_Quies
chr17_40186600_40190000	5_TxWk
chr1_91853400_91866400	15_Quies
chr15_64534400_64534800	8_ZNF/Rpts
chr5_141907800_141914000	15_Quies
chr1_198892400_198893600	7_Enh
chr19_58520400_58521400	8_ZNF/Rpts
chr17_33253600_33254000	7_Enh
chr2_128900200_128908200	4_Tx
chr7_99104600_99104800	2_TssAFlnk
chr20_33506200_33524400	5_TxWk
chr15_90880000_90880800	7_Enh
chr9_77414000_77445600	15_Quies
chr4_88897000_88928400	14_ReprPCWk
chr3_195251200_195253200	5_TxWk
chr16_15071600_15072600	5_TxWk
chr2_242258200_242258600	2_TssAFlnk
chr18_161200_161400	2_TssAFlnk
chr5_79866400_79866600	11_BivFlnk
chr3_59996200_59997200	2_TssAFlnk
chr3_46207200_46213200	9_Het
chr4_4977600_5013800	15_Quies
chr6_34777800_34778800	7_Enh
chr1_214518800_214533800	15_Quies
chr3_138918600_138920800	5_TxWk
chr12_115758200_115760600	7_Enh
chr6_31800600_31801000	2_TssAFlnk
chr6_53096400_53096600	2_TssAFlnk
chr3_9792600_9793200	2_TssAFlnk
chr1_120112400_120130600	15_Quies
chr13_111551400_111558200	4_Tx
chr2_219015200_219015400	7_Enh
chr17_75853600_75854200	5_TxWk
chr2_71904000_71908200	14_ReprPCWk
chr11_9336600_9337000	2_TssAFlnk
chr8_129004800_129005000	3_TxFlnk
chr11_118899000_118899400	7_Enh
chr3_29743800_29764200	15_Quies
chr11_70129800_70130200	5_TxWk
chr17_55159800_55160400	2_TssAFlnk
chr2_164931600_165108600	15_Quies
chr4_56266800_56267000	4_Tx
chr18_46580000_46581400	5_TxWk
chrX_1611400_1612000	2_TssAFlnk
chr8_41388400_41389200	5_TxWk
chr2_160689600_160690000	7_Enh
chr12_1562400_1573200	15_Quies
chr8_135333200_135336200	5_TxWk
chr12_57111200_57112000	5_TxWk
chr1_42387800_42397800	15_Quies
chr6_146051200_146052800	8_ZNF/Rpts
chr11_110200400_110201200	15_Quies
chr1_231665400_231666200	2_TssAFlnk
chr4_25254400_25255000	2_TssAFlnk
chr7_154994400_154996600	7_Enh
chr11_119652600_119655400	8_ZNF/Rpts
chr5_145559200_145560200	7_Enh
chr15_67429200_67429800	2_TssAFlnk
chr4_177387600_177389400	9_Het
chr6_155132600_155133600	5_TxWk
chr2_6451400_6451600	15_Quies
chrX_149646800_149647200	2_TssAFlnk
chr7_57296000_57310600	15_Quies
chr16_88069000_88070200	4_Tx
chr17_37355800_37357400	1_TssA
chr1_151316000_151316400	6_EnhG
chr12_53610200_53611600	7_Enh
chr2_171801800_171802600	7_Enh
chr21_38848200_38850000	4_Tx
chr5_123944800_123966400	15_Quies
chr8_59505600_59507400	4_Tx
chr20_52820200_52822400	14_ReprPCWk
chr2_223315400_223316600	7_Enh
chr3_13027200_13027800	6_EnhG
chr12_94070800_94071600	1_TssA
chr11_75734400_75737000	6_EnhG
chr10_116063600_116064000	1_TssA
chrX_1742000_1742400	7_Enh
chr14_57056800_57057800	4_Tx
chrX_40730800_40731000	2_TssAFlnk
chr17_7825800_7826000	2_TssAFlnk
chr8_72699200_72731600	14_ReprPCWk
chr3_122872000_122872200	7_Enh
chr19_14098800_14109800	5_TxWk
chr21_41350400_41357400	15_Quies
chr15_67364000_67364400	5_TxWk
chr16_11322200_11323000	7_Enh
chr5_139595000_139598800	5_TxWk
chr15_92619200_92619400	7_Enh
chr7_157012400_157013200	5_TxWk
chr14_89837200_89837400	5_TxWk
chr19_35844000_35844200	2_TssAFlnk
chr9_26746000_26746200	7_Enh
chr11_115568800_115571000	7_Enh
chr17_36245800_36249200	9_Het
chr6_74099800_74124800	15_Quies
chr12_109231200_109231400	5_TxWk
chr20_31766600_31770800	14_ReprPCWk
chr1_78611200_78611400	7_Enh
chr1_25158000_25158200	7_Enh
chr15_90157800_90174800	4_Tx
chr19_57873800_57876000	1_TssA
chr15_89986200_89998000	14_ReprPCWk
chr3_149572200_149573000	4_Tx
chr4_185619600_185620400	5_TxWk
chr2_65223800_65224200	3_TxFlnk
chr4_2236000_2237600	4_Tx
chr12_801200_802000	7_Enh
chr11_94229200_94229600	5_TxWk
chr1_200406600_200406800	7_Enh
chr2_219513400_219518800	4_Tx
chr4_40574000_40575800	7_Enh
chr11_14375400_14375600	1_TssA
chr16_53538600_53539000	7_Enh
chr7_139028000_139030000	5_TxWk
chr14_78668000_78669000	7_Enh
chr19_17274800_17281000	4_Tx
chr4_183744600_183745200	2_TssAFlnk
chr18_24559800_24565200	15_Quies
chr9_2085800_2086400	8_ZNF/Rpts
chr17_41595000_41596800	6_EnhG
chr1_168060000_168088000	14_ReprPCWk
chr1_22192000_22193200	2_TssAFlnk
chr3_156544200_156544400	2_TssAFlnk
chr11_74339800_74341200	6_EnhG
chr6_37362400_37364800	5_TxWk
chr4_166252400_166252600	2_TssAFlnk
chr17_73522000_73522600	2_TssAFlnk
chr3_69395200_69402200	15_Quies
chr7_70705400_70706400	9_Het
chr20_33993400_33993600	7_Enh
chr20_25238000_25240000	5_TxWk
chr13_103927000_103927200	7_Enh
chr14_53920200_53926200	14_ReprPCWk
chr1_117909200_117914200	1_TssA
chr7_135123400_135129200	5_TxWk
chr12_24280200_24280400	14_ReprPCWk
chr16_30391800_30392200	7_Enh
chr1_17060000_17061600	14_ReprPCWk
chr4_86491000_86491400	2_TssAFlnk
chr14_23415200_23417400	4_Tx
chr5_121708000_121743800	15_Quies
chr3_182516600_182517000	5_TxWk
chr13_40395800_40396000	7_Enh
chr9_124693000_124704400	14_ReprPCWk
chr6_116717200_116717600	2_TssAFlnk
chr1_110454600_110456600	1_TssA
chr2_102867600_102868200	7_Enh
chr7_158309400_158310200	9_Het
chr1_47038600_47039000	4_Tx
chr14_33847600_33858600	14_ReprPCWk
chr11_126732800_126733600	7_Enh
chr4_120487200_120548000	15_Quies
chr3_99679200_99679600	7_Enh
chr1_172175600_172177400	15_Quies
chr2_159018200_159035400	15_Quies
chr13_43618000_43618400	7_Enh
chr4_105119600_105120600	9_Het
chr19_41969600_41969800	7_Enh
chr7_156898000_156902800	15_Quies
chr22_50807800_50810600	5_TxWk
chr2_235864200_235952600	15_Quies
chr6_146034400_146038200	9_Het
chr3_156869600_156870000	3_TxFlnk
chr12_106945400_106950000	9_Het
chr2_204452400_204456000	14_ReprPCWk
chrX_152084600_152085400	15_Quies
chr4_154401000_154401200	2_TssAFlnk
chr14_90764800_90766600	4_Tx
chr1_28595600_28596400	4_Tx
chr11_64420400_64420800	7_Enh
chr20_52210200_52211200	5_TxWk
chr15_101727200_101727800	7_Enh
chr9_133418000_133424600	15_Quies
chr9_5839800_5840000	15_Quies
chr10_31422600_31422800	7_Enh
chr22_25482600_25482800	7_Enh
chr8_58375200_58375800	7_Enh
chr11_93412400_93414000	4_Tx
chr19_14068200_14070000	5_TxWk
chr7_6786200_6851400	15_Quies
chr1_153842400_153853000	5_TxWk
chr6_170681000_170691600	5_TxWk
chr13_22002400_22002600	15_Quies
chr10_43600400_43600800	11_BivFlnk
chrX_99791800_99850600	15_Quies
chr6_41981000_41984600	5_TxWk
chr8_98681400_98684000	5_TxWk
chr10_115753800_115759200	5_TxWk
chr4_354400_365400	9_Het
chr7_74128200_74129000	5_TxWk
chr16_69168400_69168600	1_TssA
chr9_124926000_124935400	14_ReprPCWk
chr2_216431600_216437600	14_ReprPCWk
chr9_114140800_114153400	4_Tx
chr17_6951200_6970200	15_Quies
chr14_78889800_78890000	7_Enh
chr6_129925800_129927200	6_EnhG
chr17_41978600_41982800	14_ReprPCWk
chr7_127525200_127526400	5_TxWk
chr10_128585400_128593000	15_Quies
chr19_14711200_14712000	5_TxWk
chr13_43474600_43476400	5_TxWk
chr17_55352400_55353200	6_EnhG
chr5_173720000_173720400	8_ZNF/Rpts
chr3_167882600_167883400	7_Enh
chr11_68182800_68183800	5_TxWk
chr3_123879800_123908800	14_ReprPCWk
chr2_99643600_99655000	15_Quies
chr1_89353600_89354000	5_TxWk
chr12_110283200_110283400	7_Enh
chr6_41908600_41909800	1_TssA
chr2_45579200_45613200	15_Quies
chr14_61119200_61119400	10_TssBiv
chr10_50220800_50221200	7_Enh
chr19_51263800_51275600	15_Quies
chr16_29619200_29619400	1_TssA
chr6_54720400_54726400	14_ReprPCWk
chr3_10132000_10133600	5_TxWk
chr10_102025600_102026200	2_TssAFlnk
chr2_180843600_180850000	4_Tx
chr7_64541000_64542400	1_TssA
chrX_77588400_77589600	7_Enh
chr2_179896800_179897600	2_TssAFlnk
chr2_227736400_227736800	8_ZNF/Rpts
chr9_88566600_88567800	5_TxWk
chr2_8673800_8675400	15_Quies
chr3_195384000_195384200	2_TssAFlnk
chr10_72082800_72085400	7_Enh
chr13_78768200_78769200	7_Enh
chr3_114857600_114860000	7_Enh
chr5_79945600_79948600	5_TxWk
chr7_116823600_116824400	4_Tx
chr3_67683800_67687200	5_TxWk
chr5_118453400_118456000	4_Tx
chr11_96144800_96145200	1_TssA
chr7_105663400_105664000	7_Enh
chr6_156721600_156725000	9_Het
chr9_114978600_114979600	5_TxWk
chr12_111355800_111374800	15_Quies
chr13_60984400_60986200	7_Enh
chr4_57256400_57258000	5_TxWk
chr10_1039200_1046600	4_Tx
chr12_26293600_26306400	14_ReprPCWk
chr21_34002600_34003600	5_TxWk
chr15_101176000_101192000	5_TxWk
chr19_18013600_18014000	7_Enh
chr11_115933600_115934200	7_Enh
chr2_8946200_8947400	5_TxWk
chr2_26664400_26674400	14_ReprPCWk
chr4_130289800_130292800	14_ReprPCWk
chr7_86882400_86883600	9_Het
chr14_59999000_60008400	14_ReprPCWk
chr18_67866400_67867200	5_TxWk
chr1_160563600_160569600	15_Quies
chr19_39048400_39050600	7_Enh
chr1_51681800_51688400	15_Quies
chr14_35336400_35337400	6_EnhG
chr13_76213400_76215600	7_Enh
chr12_122763800_122771600	5_TxWk
chr12_2704800_2710800	15_Quies
chr2_38640600_38644400	15_Quies
chr10_11117800_11118000	15_Quies
chr21_41216400_41222200	15_Quies
chr1_114433600_114437600	5_TxWk
chr12_32834400_32834600	1_TssA
chr6_36169800_36170400	4_Tx
chr1_55724400_55725600	7_Enh
chr3_127494000_127494400	7_Enh
chr4_6874200_6879400	4_Tx
chr18_61695000_61696000	2_TssAFlnk
chr2_232825400_232827400	1_TssA
chr5_110430000_110431400	1_TssA
chr6_149349000_149349600	5_TxWk
chr3_127453000_127453400	3_TxFlnk
chr9_21831800_21834000	2_TssAFlnk
chr10_94264600_94265400	5_TxWk
chr19_58964200_58965000	5_TxWk
chr12_11834400_11836000	5_TxWk
chr12_122328600_122329000	4_Tx
chr7_66458800_66459200	2_TssAFlnk
chr22_24671200_24671600	2_TssAFlnk
chr17_53495000_53495200	1_TssA
chr1_67429400_67430200	5_TxWk
chr6_52095600_52097000	7_Enh
chr4_68397400_68398600	5_TxWk
chr9_38141000_38143000	14_ReprPCWk
chr5_86413400_86413800	2_TssAFlnk
chr8_104274400_104281200	15_Quies
chr3_44047800_44057400	5_TxWk
chr3_113417800_113418000	1_TssA
chr5_126312400_126320600	15_Quies
chr1_149035800_149036000	9_Het
chr2_47797000_47797200	12_EnhBiv
chr9_140082400_140084000	1_TssA
chr6_159075400_159076000	7_Enh
chr2_161287000_161333000	15_Quies
chr1_174761000_174768200	5_TxWk
chr14_60764600_60767400	5_TxWk
chr6_44046200_44046600	2_TssAFlnk
chr4_3289000_3293400	14_ReprPCWk
chr8_98881800_98882000	12_EnhBiv
chr15_86064800_86068000	4_Tx
chr5_147781400_147783800	6_EnhG
chr4_154371000_154371200	7_Enh
chr13_21415600_21417600	4_Tx
chr2_9234400_9235600	5_TxWk
chr17_8130000_8130400	1_TssA
chr17_77773800_77774000	12_EnhBiv
chr15_70236800_70252800	14_ReprPCWk
chr5_1653400_1653600	2_TssAFlnk
chr3_58755400_58763800	15_Quies
chr2_134261000_134261400	15_Quies
chr14_24564600_24564800	2_TssAFlnk
chr6_34526000_34526800	9_Het
chr12_94784200_94789200	5_TxWk
chr15_41652200_41653000	5_TxWk
chr8_6578600_6578800	7_Enh
chr10_105880400_105880800	2_TssAFlnk
chr5_132315200_132316000	9_Het
chr18_33034800_33035000	7_Enh
chr9_106854000_106854600	2_TssAFlnk
chr11_45114800_45115200	13_ReprPC
chr5_167001600_167044000	15_Quies
chr5_108101400_108104800	5_TxWk
chr2_238398800_238402600	9_Het
chr14_39796000_39796600	4_Tx
chr8_131449400_131449600	13_ReprPC
chr8_11536000_11537400	14_ReprPCWk
chr5_85920600_85930400	15_Quies
chr8_33405600_33410400	4_Tx
chr20_32900600_32901000	1_TssA
chr11_45920800_45921000	13_ReprPC
chr3_179039400_179040600	2_TssAFlnk
chr14_53647600_53648000	2_TssAFlnk
chr7_33077600_33080800	1_TssA
chr10_11183200_11183400	7_Enh
chr3_23336400_23336600	1_TssA
chr4_110512200_110520000	15_Quies
chr20_32335200_32341400	5_TxWk
chr19_44928200_44930200	9_Het
chr20_26287800_26288200	8_ZNF/Rpts
chr10_10952800_10953800	7_Enh
chr1_180267000_180284400	5_TxWk
chr8_146168800_146169800	5_TxWk
chr7_37379000_37379200	1_TssA
chr12_10201200_10202400	13_ReprPC
chr13_109568800_109782600	15_Quies
chr5_98142800_98179800	15_Quies
chr10_90709200_90721600	15_Quies
chr10_69787200_69789000	4_Tx
chr3_51471200_51471800	4_Tx
chr2_208694400_208695800	7_Enh
chr15_73007200_73008000	4_Tx
chr11_112533200_112534200	7_Enh
chr21_41215200_41216400	9_Het
chr20_25358600_25359600	9_Het
chr9_126627600_126630200	7_Enh
chr19_46270400_46270600	7_Enh
chr4_160225600_160226400	9_Het
chr4_83895000_83904600	5_TxWk
chr8_146023400_146023600	2_TssAFlnk
chr8_58660600_58660800	5_TxWk
chr6_64059200_64059600	7_Enh
chr10_72617000_72626200	5_TxWk
chr12_72186400_72232800	15_Quies
chr16_4666600_4667200	2_TssAFlnk
chr12_101331400_101372400	15_Quies
chr7_24699000_24699200	7_Enh
chr5_79443600_79447600	5_TxWk
chr12_107381600_107404200	15_Quies
chr16_10836600_10836800	2_TssAFlnk
chr5_139338800_139340200	5_TxWk
chr19_2575000_2579000	15_Quies
chr5_142545400_142545800	5_TxWk
chr16_3003600_3004600	7_Enh
chrX_40543000_40544400	5_TxWk
chr1_12535600_12536800	15_Quies
chr3_2985800_2986400	7_Enh
chr4_122745800_122770200	5_TxWk
chr8_61879200_61879800	1_TssA
chr7_100401800_100421400	15_Quies
chr11_67347200_67347600	11_BivFlnk
chr1_84738000_84738600	7_Enh
chr20_25334200_25334600	6_EnhG
chr11_60558600_60559400	9_Het
chr4_122234200_122238200	15_Quies
chr1_203142000_203143600	7_Enh
chr20_46683200_46685400	15_Quies
chr5_7858200_7858800	6_EnhG
chr1_160466400_160467400	4_Tx
chr10_72580000_72592400	5_TxWk
chr8_36713000_36713600	9_Het
chr12_113667400_113668000	7_Enh
chr8_65827200_65828200	8_ZNF/Rpts
chr16_56424400_56434400	5_TxWk
chr3_122340200_122341200	7_Enh
chr12_124609400_124609600	2_TssAFlnk
chr11_112832800_112833400	10_TssBiv
chr5_134001400_134002000	4_Tx
chr19_41976000_41979000	14_ReprPCWk
chr4_71683000_71683200	7_Enh
chr12_124942400_124943200	7_Enh
chr17_43313000_43323400	4_Tx
chr11_15891800_15900800	14_ReprPCWk
chr3_136345400_136345600	2_TssAFlnk
chr6_90819000_90820600	13_ReprPC
chr18_57020600_57022200	4_Tx
chr1_174286800_174289000	9_Het
chr15_80987200_80988600	1_TssA
chr10_7998200_7999200	7_Enh
chr1_248593600_248593800	8_ZNF/Rpts
chr11_10884200_10892800	15_Quies
chr2_59206800_59209600	14_ReprPCWk
chr1_210501800_210502000	2_TssAFlnk
chr7_148593000_148593600	13_ReprPC
chr11_67056400_67057600	1_TssA
chr14_60562800_60563000	1_TssA
chr12_10850000_10853600	4_Tx
chr13_52662400_52701800	14_ReprPCWk
chr10_79793000_79794600	1_TssA
chr5_143192600_143193200	7_Enh
chr1_171734600_171741600	15_Quies
chr5_65023600_65024400	7_Enh
chr2_101017800_101023800	4_Tx
chr9_128322400_128322800	5_TxWk
chr16_29183600_29185000	9_Het
chr6_12898600_12898800	13_ReprPC
chr9_35875600_35879000	9_Het
chr3_127502400_127502800	4_Tx
chr3_27135400_27136800	5_TxWk
chr15_100070000_100072200	15_Quies
chr3_32397800_32407800	14_ReprPCWk
chr10_80011400_80050200	14_ReprPCWk
chr1_168445000_168473000	15_Quies
chr3_67580800_67620200	5_TxWk
chr10_22725800_22727000	1_TssA
chr9_35726800_35730600	2_TssAFlnk
chr1_59849800_59850600	7_Enh
chr2_58279000_58279800	5_TxWk
chr17_77793800_77800200	14_ReprPCWk
chr4_95444400_95446600	5_TxWk
chr17_79995000_79995800	1_TssA
chr15_45738400_45740400	5_TxWk
chr17_28546400_28552200	15_Quies
chr6_1933200_1933400	15_Quies
chr9_131356800_131358600	5_TxWk
chr17_40760000_40763000	1_TssA
chrX_116830200_117028400	15_Quies
chr7_155174600_155175400	14_ReprPCWk
chr8_51932800_51933000	9_Het
chr6_76389800_76392200	8_ZNF/Rpts
chr3_185902600_185903000	7_Enh
chr2_143913200_143914800	4_Tx
chr4_105102400_105102600	9_Het
chr3_49969000_49974800	15_Quies
chr19_1909400_1909600	2_TssAFlnk
chr20_49534800_49535400	2_TssAFlnk
chr6_52050800_52051800	2_TssAFlnk
chr1_95533000_95537200	5_TxWk
chr9_36140800_36142800	7_Enh
chr6_161472400_161474400	4_Tx
chr20_40056600_40057600	6_EnhG
chr13_47437000_47440200	5_TxWk
chr6_26053800_26054000	2_TssAFlnk
chr2_75527600_75531400	9_Het
chr21_40465800_40466800	7_Enh
chr3_152001800_152002200	7_Enh
chr14_55239000_55239600	7_Enh
chr3_196236800_196238400	15_Quies
chr7_21474000_21474600	7_Enh
chr17_75314800_75315200	7_Enh
chr13_50160200_50160400	2_TssAFlnk
chr5_106944400_106946400	15_Quies
chr7_44215400_44216200	13_ReprPC
chr19_1874400_1876200	1_TssA
chr6_18520600_18523800	14_ReprPCWk
chr6_123031800_123072400	15_Quies
chr8_38835600_38847600	5_TxWk
chr6_149978800_149981000	5_TxWk
chr19_2454000_2454400	7_Enh
chr10_13931800_13932400	13_ReprPC
chr8_22088800_22101800	15_Quies
chr8_23262800_23267800	14_ReprPCWk
chr14_71480000_71481400	4_Tx
chr1_179521400_179540400	15_Quies
chr8_72744200_72745000	7_Enh
chr18_24049800_24050800	2_TssAFlnk
chr6_154475600_154477000	9_Het
chr17_71219000_71219200	7_Enh
chr10_35106000_35115200	14_ReprPCWk
chr17_74235800_74236200	2_TssAFlnk
chr7_44927000_44927400	5_TxWk
chr1_71101200_71141400	15_Quies
chr10_126744400_126745400	14_ReprPCWk
chr9_88909000_88911000	5_TxWk
chr20_30988600_30994600	5_TxWk
chr17_16082600_16084000	8_ZNF/Rpts
chr4_164532600_164533000	2_TssAFlnk
chr10_45918000_45923800	5_TxWk
chr12_95056800_95058000	6_EnhG
chr16_11908800_11928400	15_Quies
chrX_13722200_13722600	6_EnhG
chr17_29285000_29285400	7_Enh
chr15_89008800_89009800	2_TssAFlnk
chr13_25254200_25254400	2_TssAFlnk
chr3_46986600_46990600	6_EnhG
chr2_70527600_70528000	3_TxFlnk
chr7_35709800_35720400	5_TxWk
chr12_121163200_121163400	2_TssAFlnk
chr12_90178600_90183200	9_Het
chr7_63747800_63754800	9_Het
chr12_64237200_64237600	2_TssAFlnk
chr19_35232200_35238000	9_Het
chr7_1330200_1330400	12_EnhBiv
chr1_9676800_9684400	15_Quies
chr3_19290200_19295800	15_Quies
chr19_48752200_48753000	1_TssA
chr18_48140200_48145800	15_Quies
chr3_176911400_176911600	1_TssA
chr7_74153800_74179200	15_Quies
chrX_96976200_97014600	15_Quies
chr3_187843400_187847400	14_ReprPCWk
chr3_51260800_51263000	14_ReprPCWk
chr2_191812400_191812600	2_TssAFlnk
chr8_25344000_25346400	5_TxWk
chr5_74788600_74790000	5_TxWk
chr22_42719800_42720600	9_Het
chr7_48129600_48130400	7_Enh
chr3_169692600_169695600	4_Tx
chr19_53110200_53116200	9_Het
chr4_153604400_153605800	7_Enh
chr16_81997200_82005200	15_Quies
chr7_26245000_26245200	2_TssAFlnk
chr2_85202600_85202800	2_TssAFlnk
chr8_65573600_65594200	15_Quies
chr1_220354400_220375000	4_Tx
chr1_150521000_150521400	11_BivFlnk
chr11_65638000_65639600	7_Enh
chr19_3464000_3479000	15_Quies
chr1_180600000_180600600	7_Enh
chr11_107554000_107566200	15_Quies
chr2_230865400_230865600	2_TssAFlnk
chr1_173448600_173448800	2_TssAFlnk
chr16_1017600_1019000	9_Het
chr16_57253000_57268000	4_Tx
chr10_76978800_76980200	5_TxWk
chr16_29836400_29836600	2_TssAFlnk
chr19_58927000_58931000	8_ZNF/Rpts
chr9_112759200_112768200	15_Quies
chr4_185578800_185585600	5_TxWk
chr10_27146200_27146400	2_TssAFlnk
chr2_12429400_12433400	5_TxWk
chr4_27637800_27638000	1_TssA
chr10_60099600_60100600	1_TssA
chr3_20132400_20136400	15_Quies
chr17_76227400_76228600	5_TxWk
chr10_80828200_80829400	1_TssA
chr8_26081200_26081400	7_Enh
chr6_27592400_27592800	7_Enh
chr17_57449200_57450200	2_TssAFlnk
chr5_52542400_52657800	15_Quies
chrX_24517200_24523200	5_TxWk
chr14_93961400_93974400	15_Quies
chr1_183029200_183029800	7_Enh
chr16_50743200_50743600	2_TssAFlnk
chr1_170123400_170133600	15_Quies
chr11_129938800_129939400	2_TssAFlnk
chr19_52507000_52507200	8_ZNF/Rpts
chr11_74468000_74473600	5_TxWk
chr12_25840200_25842000	9_Het
chr6_40172000_40173400	9_Het
chr15_65504800_65541400	15_Quies
chr1_158136800_158138000	14_ReprPCWk
chr10_134062600_134119000	15_Quies
chr3_57993600_57994200	7_Enh
chr3_119453800_119456600	5_TxWk
chr12_121995400_121996000	8_ZNF/Rpts
chr15_33055800_33057400	5_TxWk
chr20_25278200_25280800	7_Enh
chr5_59312400_59314400	9_Het
chr1_94503800_94507000	14_ReprPCWk
chr17_30927800_30934600	15_Quies
chr2_136447800_136448000	2_TssAFlnk
chr18_67794600_67796400	4_Tx
chr13_50820400_50822400	9_Het
chr16_53761800_53768400	5_TxWk
chr3_16639000_16639400	7_Enh
chr5_78530800_78531000	2_TssAFlnk
chr10_43667200_43668400	7_Enh
chr1_93566800_93568000	9_Het
chr5_32426800_32427800	9_Het
chr3_11106000_11107000	9_Het
chr4_6561000_6563800	14_ReprPCWk
chr3_178341200_178347800	9_Het
chr11_35225800_35227800	4_Tx
chr7_38272600_38273400	7_Enh
chr2_220321800_220325800	15_Quies
chr12_47666400_47668600	14_ReprPCWk
chr7_129374000_129375000	4_Tx
chr18_13482800_13483000	7_Enh
chr7_39789000_39789600	7_Enh
chr20_17885000_17886800	5_TxWk
chr4_154432600_154435200	6_EnhG
chr17_2207600_2225600	5_TxWk
chr12_11303600_11304200	8_ZNF/Rpts
chr2_114133200_114133800	15_Quies
chr22_50665200_50666600	4_Tx
chr21_36240000_36241800	5_TxWk
chr2_39053800_39055000	5_TxWk
chr20_31247800_31249800	9_Het
chr5_66241600_66264200	15_Quies
chr11_115847200_115848000	9_Het
chr21_41386000_41391600	15_Quies
chr1_216924000_216933400	14_ReprPCWk
chr19_9252200_9252600	1_TssA
chr1_155101600_155101800	13_ReprPC
chr5_126845200_126845800	13_ReprPC
chr6_86133600_86138000	9_Het
chr13_99927000_99928200	7_Enh
chr1_168442800_168445000	9_Het
chr19_47370800_47373000	7_Enh
chr6_20924400_20926400	5_TxWk
chr5_625600_627200	4_Tx
chr10_50764600_50765600	7_Enh
chr1_243390400_243398400	8_ZNF/Rpts
chr8_41545000_41545800	7_Enh
chr5_96231800_96232400	1_TssA
chr18_22609000_22625600	14_ReprPCWk
chr20_30651200_30651400	7_Enh
chr7_17948800_17951000	9_Het
chr1_33891400_33891600	2_TssAFlnk
chr2_199776600_199777400	9_Het
chr3_194523200_194530800	14_ReprPCWk
chr17_40894600_40895600	7_Enh
chr1_236055200_236056400	8_ZNF/Rpts
chr4_40615200_40615600	6_EnhG
chr3_17124600_17125400	8_ZNF/Rpts
chr3_5204200_5206200	5_TxWk
chr5_118525600_118526800	5_TxWk
chr10_30710000_30710200	2_TssAFlnk
chr18_20815800_20816000	7_Enh
chr3_171933000_171934800	5_TxWk
chr5_39173200_39175400	9_Het
chr4_145888600_145889200	7_Enh
chr18_29372400_29372600	2_TssAFlnk
chr1_110627800_110628000	12_EnhBiv
chr10_94292600_94295600	4_Tx
chr4_6253800_6257600	15_Quies
chr7_38233400_38234600	15_Quies
chr16_19419400_19421800	14_ReprPCWk
chr1_87618000_87618400	7_Enh
chr6_37935400_37939600	9_Het
chr8_67521800_67523000	2_TssAFlnk
chr11_5665400_5685600	5_TxWk
chr4_79858400_79859000	5_TxWk
chr5_50040200_50040600	2_TssAFlnk
chr16_70494600_70495400	7_Enh
chr22_37875800_37878000	4_Tx
chr8_26030000_26050800	14_ReprPCWk
chr4_103478400_103479800	5_TxWk
chr19_1243200_1243600	7_Enh
chr2_47952200_47954400	7_Enh
chr1_198144000_198144800	7_Enh
chr14_94613000_94621000	15_Quies
chr13_22688200_22689000	7_Enh
chr14_21787600_21788000	7_Enh
chr10_89554600_89555000	7_Enh
chr8_52711600_52715200	9_Het
chr1_203598600_203599000	1_TssA
chr2_65090400_65090600	2_TssAFlnk
chr7_93669400_93671000	5_TxWk
chr11_109245800_109252000	14_ReprPCWk
chr6_97584800_97599000	5_TxWk
chr3_141134000_141136000	4_Tx
chr1_221888400_221890600	6_EnhG
chr17_71070200_71079200	5_TxWk
chr9_10791600_12054000	15_Quies
chr17_78901400_78902800	7_Enh
chr7_129922600_129933400	15_Quies
chr13_50733600_50733800	12_EnhBiv
chr12_12487000_12488200	7_Enh
chr12_120199800_120206600	5_TxWk
chr10_52360200_52361400	7_Enh
chr13_99946200_99947200	6_EnhG
chr1_209849000_209849600	10_TssBiv
chr8_116236000_116236800	15_Quies
chr18_20306000_20317400	14_ReprPCWk
chr15_59018000_59018800	5_TxWk
chr2_216399600_216407400	15_Quies
chr10_52083600_52085200	6_EnhG
chr11_305200_305400	7_Enh
chr12_69970000_69978600	5_TxWk
chr12_94636600_94638200	6_EnhG
chr1_166134400_166135400	2_TssAFlnk
chr17_57047000_57051400	5_TxWk
chr17_70257200_70259400	9_Het
chr5_44900200_44901200	7_Enh
chr12_50569600_50572600	4_Tx
chr7_127563000_127564200	5_TxWk
